grain_ID,grain_R,grain_asp_small,grain_asp,KDE_radius,KDE_radius frequency,KDE_grainasp,KDE_asp,Volume
24991,12.92720736,0.696828206,1.435073941,,,,,0
24992,20.72964897,0.89070608,1.122704809,,,,,0
24993,24.4301256,0.810487737,1.23382496,,,,,0
24994,21.52995057,0.479906273,2.083740215,,,,,0
24995,18.49819255,0.280893055,3.560073783,,,,,0
24996,17.15915629,0.597606629,1.673341546,,,,,0
24997,5.641895835,0.560584445,1.783852564,,,,,0
24998,24.4301256,0.64726906,1.544952573,,,,,0
24999,12.13335577,0.745027054,1.342233137,,,,,0
25000,9.870351518,0.392642461,2.546846302,,,,,0
25001,15.95769122,0.713278386,1.401977152,,,,,0
25002,3.989422804,0.553083809,1.80804425,,,,,0
25003,27.49519921,0.957262275,1.044645784,,,,,0
25004,34.20217583,0.506795198,1.973183654,,,,,0
25005,37.45067337,0.923998147,1.082253252,,,,,0
25006,10.55502061,0.791422918,1.263546932,,,,,0
25007,22.91748922,0.800432974,1.249323844,,,,,0
25008,21.85096861,0.699591058,1.429406493,,,,,0
25009,9.772050238,0.81354809,1.229183637,,,,,0
25010,10.17107236,0.766444839,1.304725335,,,,,0
25011,14.9270533,0.798275113,1.252700959,,,,,0
25012,17.6168141,0.800939294,1.248534074,,,,,0
25013,29.45156091,0.800886422,1.248616499,,,,,0
25014,11.96826841,0.4631106,2.159311403,,,,,0
25015,12.77238492,0.833632986,1.199568655,,,,,0
25016,7.978845608,0.841505129,1.188346886,,,,,0
25017,14.65807536,0.719303726,1.390233311,,,,,0
25018,35.71034838,0.812469019,1.230816162,,,,,0
25019,33.25848545,0.531897714,1.880060722,,,,,0
25020,32.53275844,0.757253836,1.320561155,,,,,0
25021,14.5217182,0.74077225,1.349942576,,,,,0
25022,19.39081105,0.934615873,1.069958288,,,,,0
25023,15.45096808,0.643258878,1.554584062,,,,,0
25024,17.15915629,0.745303211,1.3417358,,,,,0
25025,14.9270533,0.587708285,1.701524423,,,,,0
25026,7.978845608,0.841505129,1.188346886,,,,,0
25027,11.96826841,0.734779619,1.360952282,,,,,0
25028,15.70637329,0.815678668,1.225972971,,,,,0
25029,24.75371752,0.769634397,1.299318226,,,,,0
25030,11.63106623,0.599332488,1.668522932,,,,,0
25031,22.43496172,0.484394931,2.064431183,,,,,0
25032,23.6017436,0.531372272,1.881919802,,,,,0
25033,31.94653459,0.636727137,1.57053146,,,,,0
25034,15.83253092,0.646159186,1.547606258,,,,,0
25035,24.4301256,0.849841347,1.176690218,,,,,0
25036,24.10218957,0.762361523,1.31171363,,,,,0
25037,30.3825389,0.775357034,1.289728417,,,,,0
25038,15.70637329,0.939834084,1.064017593,,,,,0
25039,9.772050238,0.564834741,1.770429344,,,,,0
25040,12.2962269,0.964756829,1.036530626,,,,,0
25041,15.95769122,0.847069521,1.180540647,,,,,0
25042,4.231421877,0.472349141,2.117078054,,,,,0
25043,13.81976598,0.637622863,1.568325193,,,,,0
25044,4.347372711,0.70140954,1.425700598,,,,,0
25045,5.641895835,0.683024099,1.464077185,,,,,0
25046,10.17107236,0.540710314,1.849419133,,,,,0
25047,18.97598637,0.784812738,1.274189308,,,,,0
25048,21.52995057,0.664522396,1.504840176,,,,,0
25049,33.13863466,0.750733705,1.332030243,,,,,0
25050,8.920620581,0.458897128,2.17913763,,,,,0
25051,18.49819255,0.884103331,1.131089506,,,,,0
25052,44.6031029,0.524393286,1.90696568,,,,,0
25053,8.75008769,0.768660947,1.300963713,,,,,0
25054,16.44881161,0.839326988,1.191430771,,,,,0
25055,27.76520765,0.7912199,1.263871143,,,,,0
25056,5.641895835,0.533234106,1.875348909,,,,,0
25057,24.019506,0.760870268,1.314284501,,,,,0
25058,25.85441473,0.64880341,1.541298928,,,,,0
25059,11.96826841,0.79224283,1.262239256,,,,,0
25060,10.55502061,0.533404707,1.874749109,,,,,0
25061,9.461746958,0.371603837,2.691037876,,,,,0
25062,38.78162209,0.642316112,1.556865819,,,,,0
25063,4.231421877,0.472349141,2.117078054,,,,,0
25064,16.92568751,0.690381691,1.448474102,,,,,0
25065,47.3717711,0.487682478,2.050514513,,,,,0
25066,6.307831305,0.406204625,2.461813429,,,,,0
25067,11.71627664,0.408181354,2.449891426,,,,,0
25068,9.356025796,0.740845483,1.349809135,,,,,0
25069,35.90480524,0.686358587,1.456964361,,,,,0
25070,19.99691963,0.699791959,1.428996129,,,,,0
25071,42.40814612,0.515920894,1.938281645,,,,,0
25072,5.182412242,0.847954449,1.17930863,,,,,0
25073,22.21216612,0.722080103,1.384887903,,,,,0
25074,5.641895835,1,1,,,,,0
25075,17.84124116,0.829644821,1.205335073,,,,,0
25076,44.86992345,0.752304284,1.329249375,,,,,0
25077,44.28978069,0.846336391,1.181563278,,,,,0
25078,64.75903605,0.445530704,2.244514219,,,,,0
25079,16.08187746,0.886132578,1.128499307,,,,,0
25080,26.91012804,0.806342868,1.240167229,,,,,0
25081,38.07978714,0.402684507,2.483333681,,,,,0
25082,22.39057996,0.859252059,1.163802856,,,,,0
25083,16.92568751,0.612643951,1.632269441,,,,,0
25084,26.46283714,0.617441867,1.619585671,,,,,0
25085,8.102556018,0.644372869,1.5518965,,,,,0
25086,10.17107236,0.735836292,1.358997933,,,,,0
25087,23.09045386,0.731342886,1.367347682,,,,,0
25088,28.90611443,0.737533091,1.355871367,,,,,0
25089,38.26519929,0.302709532,3.303496903,,,,,0
25090,28.62949453,0.457265611,2.18691276,,,,,0
25091,44.10974019,0.726839354,1.375819836,,,,,0
25092,23.9780573,0.821765484,1.21689219,,,,,0
25093,26.46283714,0.577094962,1.732817068,,,,,0
25094,24.6328687,0.929127438,1.076278623,,,,,0
25095,9.031439992,0.683725692,1.462574848,,,,,0
25096,29.72053052,0.836347458,1.195675303,,,,,0
25097,41.88893944,0.784937921,1.273986099,,,,,0
25098,13.54967617,0.287435387,3.479042751,,,,,0
25099,17.6168141,0.918452046,1.088788472,,,,,0
25100,22.74320921,0.848338512,1.178774729,,,,,0
25101,15.70637329,0.817050098,1.223915158,,,,,0
25102,24.10218957,0.66615493,1.501152291,,,,,0
25103,23.09045386,0.961925832,1.039581189,,,,,0
25104,19.54410048,0.614174355,1.628202143,,,,,0
25105,5.641895835,0.683024099,1.464077185,,,,,0
25106,36.56366396,0.581856983,1.718635385,,,,,0
25107,17.15915629,0.950657818,1.0519032,,,,,0
25108,6.909882989,0.696363578,1.436031451,,,,,0
25109,32.16375491,0.799546265,1.250709363,,,,,0
25110,10.56840716,0.481977904,2.074783909,,,,,0
25111,27.38645047,0.560303645,1.784746555,,,,,0
25112,8.462843753,0.882722698,1.132858601,,,,,0
25113,6.307831305,0.727687392,1.374216472,,,,,0
25114,18.28183198,0.698110096,1.432438817,,,,,0
25115,13.23141857,0.816883076,1.224165404,,,,,0
25116,14.65807536,0.934899578,1.069633599,,,,,0
25117,15.45096808,0.722505644,1.384072233,,,,,0
25118,22.91748922,0.750239738,1.332907268,,,,,0
25119,6.307831305,0.644989233,1.550413479,,,,,0
25120,33.7866367,0.456874315,2.188785772,,,,,0
25121,22.74320921,0.874421265,1.143613542,,,,,0
25122,6.307831305,0.644989233,1.550413479,,,,,0
25123,12.2962269,0.822438099,1.215896979,,,,,0
25124,18.71205159,0.463344167,2.158222919,,,,,0
25125,9.772050238,0.707426525,1.413574364,,,,,0
25126,16.44881161,0.838529759,1.192563519,,,,,0
25127,24.83395668,0.566542971,1.765091178,,,,,0
25128,20.72964897,0.758898239,1.317699724,,,,,0
25129,7.463526652,0.514969289,1.941863371,,,,,0
25130,8.462843753,0.604681129,1.653764193,,,,,0
25131,8.462843753,0.999999987,1.000000013,,,,,0
25132,24.91393743,0.530883708,1.883651701,,,,,0
25133,16.44881161,0.778659071,1.284259102,,,,,0
25134,40.48821945,0.545898651,1.83184186,,,,,0
25135,8.462843753,0.731253046,1.367515672,,,,,0
25136,6.909882989,0.696363578,1.436031451,,,,,0
25137,20.24410972,0.35556025,2.812462863,,,,,0
25138,33.49690058,0.89465128,1.117753948,,,,,0
25139,18.71205159,0.756888731,1.321198161,,,,,0
25140,20.72964897,0.594449267,1.682229344,,,,,0
25141,18.33616147,0.643991517,1.552815484,,,,,0
25142,18.81806973,0.665444137,1.502755745,,,,,0
25143,23.43255329,0.683694861,1.462640803,,,,,0
25144,8.462843753,0.556780895,1.796038639,,,,,0
25145,24.26671155,0.750509069,1.332428935,,,,,0
25146,11.96826841,0.594174184,1.683008159,,,,,0
25147,7.19203424,0.819469053,1.220302336,,,,,0
25148,30.3825389,0.91779611,1.089566614,,,,,0
25149,27.78311491,0.668810246,1.495192405,,,,,0
25150,33.96871115,0.887917514,1.126230741,,,,,0
25151,20.53681083,0.81002914,1.23452349,,,,,0
25152,21.11004123,0.713253966,1.402025151,,,,,0
25153,3.989422804,0.553083809,1.80804425,,,,,0
25154,22.32384186,0.619044257,1.615393388,,,,,0
25155,47.03460119,0.377744709,2.647290552,,,,,0
25156,4.886025119,0.742685302,1.346465316,,,,,0
25157,22.14489035,0.6648495,1.5040998,,,,,0
25158,9.461746958,0.759350234,1.316915378,,,,,0
25159,42.54864836,0.792691118,1.261525426,,,,,0
25160,16.44881161,0.461617239,2.166296911,,,,,0
25161,15.19126945,0.816244814,1.225122638,,,,,0
25162,19.13259964,0.567221666,1.762979201,,,,,0
25163,29.04343641,0.593222146,1.685709152,,,,,0
25164,33.96871115,0.815935347,1.225587302,,,,,0
25165,19.94711402,0.863502303,1.158074502,,,,,0
25166,21.48369928,0.775522356,1.28945348,,,,,0
25167,8.920620581,0.767098554,1.303613461,,,,,0
25168,12.61566261,0.551784068,1.81230314,,,,,0
25169,16.3274165,0.667933373,1.497155317,,,,,0
25170,24.91393743,0.5841944,1.711758963,,,,,0
25171,15.19126945,0.516882756,1.934674719,,,,,0
25172,15.321669,0.709225087,1.409989604,,,,,0
25173,3.989422804,0.553083809,1.80804425,,,,,0
25174,24.67321741,0.641728105,1.558292355,,,,,0
25175,25.46677037,0.68333528,1.463410465,,,,,0
25176,10.17107236,0.618128853,1.617785668,,,,,0
25177,25.07313353,0.599865419,1.667040586,,,,,0
25178,5.641895835,0.683024099,1.464077185,,,,,0
25179,13.52879095,0.746121611,1.340264088,,,,,0
25180,5.641895835,0.560584445,1.783852564,,,,,0
25181,5.641895835,0.533234106,1.875348909,,,,,0
25182,15.19126945,0.580639448,1.722239168,,,,,0
25183,24.91393743,0.849856476,1.176669271,,,,,0
25184,14.9270533,0.535928191,1.865921625,,,,,0
25185,31.79046852,0.538173075,1.858138296,,,,,0
25186,22.56758334,0.600976392,1.663958874,,,,,0
25187,11.28379167,0.779899181,1.282217015,,,,,0
25188,13.23141857,0.735659835,1.359323905,,,,,0
25189,11.63106623,0.859888905,1.162940927,,,,,0
25190,13.6750524,0.978533892,1.02193701,,,,,0
25191,10.42486417,0.272842183,3.665122415,,,,,0
25192,28.06807739,0.810389954,1.233973835,,,,,0
25193,6.909882989,0.818367498,1.221944911,,,,,0
25194,15.45096808,0.81370048,1.228953434,,,,,0
25195,55.24306322,0.850963361,1.175138726,,,,,0
25196,5.641895835,1,1,,,,,0
25197,22.91748922,0.756230072,1.322348894,,,,,0
25198,3.989422804,0.553083809,1.80804425,,,,,0
25199,17.38949085,0.928055865,1.077521341,,,,,0
25200,30.13599001,0.565037561,1.769793848,,,,,0
25201,16.20511204,0.662480519,1.509478349,,,,,0
25202,18.06287998,0.907969441,1.101358653,,,,,0
25203,5.641895835,0.560584445,1.783852564,,,,,0
25204,10.17107236,0.884347021,1.130777824,,,,,0
25205,13.00392737,0.842213612,1.187347231,,,,,0
25206,34.20217583,0.620884152,1.610606417,,,,,0
25207,53.00079948,0.890940952,1.12240884,,,,,0
25208,40.61087413,0.763731295,1.309361037,,,,,0
25209,16.68895295,0.713652079,1.401243028,,,,,0
25210,7.463526652,0.514969289,1.941863371,,,,,0
25211,13.23141857,0.63442628,1.576227264,,,,,0
25212,32.77645292,0.384138468,2.603227956,,,,,0
25213,25.23132522,0.896749712,1.115138356,,,,,0
25214,24.91393743,0.571630434,1.749382013,,,,,0
25215,24.51142407,0.673466555,1.48485473,,,,,0
25216,24.26671155,0.555137045,1.801356998,,,,,0
25217,22.21216612,0.745629469,1.34114871,,,,,0
25218,13.52879095,0.70204411,1.424411923,,,,,0
25219,32.41022407,0.590956233,1.692172694,,,,,0
25220,26.76186174,0.886132073,1.12849995,,,,,0
25221,22.91748922,0.737975828,1.355057933,,,,,0
25222,36.80769557,0.481728111,2.075859758,,,,,0
25223,16.98435558,0.706320224,1.415788429,,,,,0
25224,35.00704303,0.349689639,2.859678662,,,,,0
25225,29.31615071,0.816675019,1.224477273,,,,,0
25226,27.63953196,0.673307339,1.485205853,,,,,0
25227,20.53681083,0.753010564,1.328002618,,,,,0
25228,42.82827009,0.653234142,1.530844664,,,,,0
25229,33.49690058,0.701534445,1.425446757,,,,,0
25230,24.91393743,0.79639701,1.255655141,,,,,0
25231,15.05974083,0.719907111,1.389068095,,,,,0
25232,22.91748922,0.835957819,1.196232605,,,,,0
25233,46.67368941,0.334375133,2.990653012,,,,,0
25234,6.909882989,0.696363578,1.436031451,,,,,0
25235,14.59005608,0.743783323,1.344477578,,,,,0
25236,30.28416021,0.714913264,1.398771083,,,,,0
25237,25.89285998,0.709188464,1.410062418,,,,,0
25238,25.85441473,0.665259666,1.503172447,,,,,0
25239,20.14559766,0.812660798,1.230525703,,,,,0
25240,18.92349392,0.741303119,1.348975844,,,,,0
25241,16.92568751,0.759777326,1.316175103,,,,,0
25242,9.356025796,0.955338963,1.046748891,,,,,0
25243,32.28722468,0.786144438,1.272030879,,,,,0
25244,36.45468111,0.515921184,1.938280557,,,,,0
25245,23.26213246,0.793169087,1.260765222,,,,,0
25246,4.886025119,0.742685302,1.346465316,,,,,0
25247,25.85441473,0.690307116,1.448630582,,,,,0
25248,19.74663542,0.844387782,1.184289992,,,,,0
25249,10.17107236,0.868773473,1.151048036,,,,,0
25250,10.36482448,0.474121799,2.109162672,,,,,0
25251,22.03230756,0.958019643,1.043819933,,,,,0
25252,22.39057996,0.725419157,1.37851336,,,,,0
25253,15.95769122,0.55032017,1.81712402,,,,,0
25254,9.566299822,0.469404236,2.130359982,,,,,0
25255,18.92349392,0.698077281,1.432506153,,,,,0
25256,45.66103103,0.281076503,3.557750256,,,,,0
25257,36.45468111,0.70196656,1.424569285,,,,,0
25258,20.53681083,0.620533419,1.611516752,,,,,0
25259,11.63106623,0.562049254,1.779203499,,,,,0
25260,28.38524087,0.578734502,1.727908041,,,,,0
25261,17.84124116,0.832958023,1.20054069,,,,,0
25262,29.18011216,0.713039028,1.402447778,,,,,0
25263,24.26671155,0.609217168,1.641450787,,,,,0
25264,19.94711402,0.511701572,1.954264077,,,,,0
25265,3.989422804,0.553083809,1.80804425,,,,,0
25266,40.11800546,0.865356119,1.155593608,,,,,0
25267,19.44204181,0.657726017,1.520389909,,,,,0
25268,24.51142407,0.901624584,1.109109066,,,,,0
25269,41.65758538,0.662497268,1.509440186,,,,,0
25270,8.462843753,0.420359507,2.378916101,,,,,0
25271,16.26637922,0.761276152,1.313583773,,,,,0
25272,13.60211827,0.476446996,2.098869356,,,,,0
25273,20.72964897,0.750985683,1.331583308,,,,,0
25274,32.68528041,0.706734721,1.414958074,,,,,0
25275,27.78311491,0.717905939,1.392940142,,,,,0
25276,7.978845608,0.43419717,2.303101149,,,,,0
25277,11.63106623,0.753563027,1.327029013,,,,,0
25278,19.74663542,0.533354939,1.874924044,,,,,0
25279,30.77290872,0.885221721,1.129660486,,,,,0
25280,12.37685876,0.771338377,1.296447876,,,,,0
25281,27.0575819,0.752706108,1.328539771,,,,,0
25282,19.39081105,0.81396149,1.228559351,,,,,0
25283,22.54358565,0.727884346,1.373844629,,,,,0
25284,6.307831305,0.644989233,1.550413479,,,,,0
25285,10.17107236,0.583184921,1.714721975,,,,,0
25286,6.909882989,0.818367498,1.221944911,,,,,0
25287,14.65807536,0.814327549,1.228007085,,,,,0
25288,7.978845608,0.841505129,1.188346886,,,,,0
25289,42.68868818,0.47533004,2.103801394,,,,,0
25290,46.35290424,0.482789513,2.071296025,,,,,0
25291,11.28379167,0.769096891,1.300226294,,,,,0
25292,15.45096808,0.81370048,1.228953434,,,,,0
25293,7.978845608,0.662112259,1.510317906,,,,,0
25294,15.36234837,0.648805281,1.541294483,,,,,0
25295,21.75973244,0.863731635,1.157767019,,,,,0
25296,20.14559766,0.736074841,1.358557506,,,,,0
25297,38.47260026,0.545107981,1.834498915,,,,,0
25298,6.909882989,0.458211433,2.182398621,,,,,0
25299,5.641895835,1,1,,,,,0
25300,29.58635136,0.673161795,1.485526968,,,,,0
25301,14.65807536,0.922061248,1.084526654,,,,,0
25302,14.65807536,0.776250888,1.288243292,,,,,0
25303,15.57919408,0.834801048,1.197890207,,,,,0
25304,18.06287998,0.758721234,1.318007135,,,,,0
25305,22.56758334,0.267180285,3.742791128,,,,,0
25306,23.09045386,0.881931609,1.13387477,,,,,0
25307,19.54410048,0.596653814,1.676013755,,,,,0
25308,16.56931733,0.687061699,1.455473361,,,,,0
25309,25.85441473,0.739869273,1.351590121,,,,,0
25310,15.70637329,0.740020042,1.351314754,,,,,0
25311,14.38406848,0.647991324,1.543230538,,,,,0
25312,22.83051551,0.825347433,1.211610965,,,,,0
25313,3.989422804,0.553083809,1.80804425,,,,,0
25314,19.94711402,0.608397672,1.64366178,,,,,0
25315,50.87491781,0.653186688,1.530955878,,,,,0
25316,17.44659934,0.641197446,1.559582007,,,,,0
25317,13.23141857,0.802747876,1.24572114,,,,,0
25318,14.65807536,0.826683731,1.20965245,,,,,0
25319,39.29125791,0.403000347,2.481387443,,,,,0
25320,23.21933181,0.486800731,2.054228634,,,,,0
25321,22.91748922,0.825426388,1.21149507,,,,,0
25322,23.85327905,0.670617165,1.49116374,,,,,0
25323,45.15719996,0.849969168,1.176513264,,,,,0
25324,3.989422804,0.553083809,1.80804425,,,,,0
25325,13.49197784,0.835150758,1.197388603,,,,,0
25326,47.14022585,0.537041735,1.862052675,,,,,0
25327,13.52879095,0.642592143,1.556197055,,,,,0
25328,10.55502061,0.406777015,2.458349323,,,,,0
25329,3.989422804,0.553083809,1.80804425,,,,,0
25330,16.20511204,0.603198521,1.657828997,,,,,0
25331,15.45096808,0.794493121,1.258664138,,,,,0
25332,24.95383167,0.797342028,1.254166926,,,,,0
25333,23.93653682,0.811466031,1.232337475,,,,,0
25334,5.641895835,0.560584445,1.783852564,,,,,0
25335,17.38949085,0.807346064,1.238626215,,,,,0
25336,14.10473959,0.639858937,1.562844467,,,,,0
25337,22.56758334,0.520534361,1.921102764,,,,,0
25338,26.00785474,0.797673165,1.253646286,,,,,0
25339,29.18011216,0.630141921,1.586944095,,,,,0
25340,19.94711402,0.787007372,1.270636128,,,,,0
25341,35.65459449,0.832107612,1.201767639,,,,,0
25342,3.989422804,0.553083809,1.80804425,,,,,0
25343,15.19126945,0.907520637,1.101903317,,,,,0
25344,9.772050238,0.640029967,1.562426841,,,,,0
25345,36.04306068,0.655832869,1.524778715,,,,,0
25346,34.43405765,0.794604676,1.258487434,,,,,0
25347,24.26671155,0.860530527,1.162073823,,,,,0
25348,37.10377687,0.674878196,1.481748864,,,,,0
25349,16.44881161,0.881678153,1.134200724,,,,,0
25350,15.45096808,0.61674431,1.621417472,,,,,0
25351,7.463526652,0.707078241,1.414270646,,,,,0
25352,25.07313353,0.92183378,1.084794268,,,,,0
25353,34.31831259,0.690692456,1.447822387,,,,,0
25354,17.15915629,0.582981269,1.715320976,,,,,0
25355,26.46283714,0.706989211,1.414448742,,,,,0
25356,19.54410048,0.462853792,2.160509466,,,,,0
25357,30.51321709,0.270080952,3.702593581,,,,,0
25358,59.23990627,0.67458518,1.482392484,,,,,0
25359,22.61161769,0.841824312,1.187896317,,,,,0
25360,20.77616951,0.886321342,1.128258966,,,,,0
25361,25.85441473,0.63451694,1.576002054,,,,,0
25362,3.989422804,0.553083809,1.80804425,,,,,0
25363,12.61566261,0.544015156,1.838184081,,,,,0
25364,47.1824095,0.620509616,1.611578571,,,,,0
25365,26.00785474,0.907636442,1.101762725,,,,,0
25366,10.55502061,0.791422918,1.263546932,,,,,0
25367,16.68895295,0.795900726,1.256438105,,,,,0
25368,24.51142407,0.909956005,1.098954229,,,,,0
25369,20.34214473,0.915744689,1.092007426,,,,,0
25370,21.6681121,0.966920613,1.034211068,,,,,0
25371,29.31615071,0.7334513,1.363417038,,,,,0
25372,5.212432087,0.759156198,1.317251973,,,,,0
25373,12.92720736,0.808340066,1.237103098,,,,,0
25374,23.9780573,0.49187468,2.033038173,,,,,0
25375,12.53656677,0.295294044,3.386455033,,,,,0
25376,35.2336282,0.878817651,1.137892484,,,,,0
25377,7.463526652,0.505442023,1.978466283,,,,,0
25378,20.72964897,0.872468478,1.146173214,,,,,0
25379,21.6681121,0.919491121,1.087558082,,,,,0
25380,38.1610761,0.640416531,1.561483739,,,,,0
25381,23.76972966,0.661458201,1.511811326,,,,,0
25382,28.76813696,0.816230249,1.225144499,,,,,0
25383,6.909882989,0.605609944,1.65122784,,,,,0
25384,19.13259964,0.751801811,1.33013779,,,,,0
25385,23.09045386,0.76263175,1.311248843,,,,,0
25386,8.920620581,0.670040498,1.492447103,,,,,0
25387,15.05974083,0.792995466,1.261041258,,,,,0
25388,4.886025119,0.742685302,1.346465316,,,,,0
25389,7.463526652,0.514969289,1.941863371,,,,,0
25390,19.94711402,0.984241781,1.016010516,,,,,0
25391,15.45096808,0.472735678,2.115347003,,,,,0
25392,20.19491376,0.570490691,1.752876979,,,,,0
25393,18.06287998,0.742716885,1.34640806,,,,,0
25394,36.94257215,0.805945592,1.240778546,,,,,0
25395,25.58368041,0.70893013,1.410576243,,,,,0
25396,16.92568751,0.600598905,1.6650047,,,,,0
25397,16.92568751,0.879250553,1.137332239,,,,,0
25398,15.45096808,0.797559792,1.25382449,,,,,0
25399,40.58637285,0.780715149,1.2808769,,,,,0
25400,27.0575819,0.877491665,1.139611964,,,,,0
25401,24.91393743,0.444656769,2.24892562,,,,,0
25402,5.641895835,0.533234106,1.875348909,,,,,0
25403,14.38406848,0.585478697,1.708004074,,,,,0
25404,35.90480524,0.804597305,1.242857755,,,,,0
25405,10.55502061,0.579048884,1.726969911,,,,,0
25406,24.26671155,0.606817407,1.647942179,,,,,0
25407,31.0304271,0.762267311,1.311875749,,,,,0
25408,24.65305131,0.894679342,1.117718889,,,,,0
25409,27.20423653,0.765731832,1.305940224,,,,,0
25410,7.463526652,0.514969289,1.941863371,,,,,0
25411,14.38406848,0.676835088,1.477464773,,,,,0
25412,19.54410048,0.8876298,1.126595795,,,,,0
25413,18.28183198,0.957665989,1.044205404,,,,,0
25414,25.54476985,0.570373472,1.753237218,,,,,0
25415,18.92349392,0.732780786,1.364664603,,,,,0
25416,40.68428945,0.526721943,1.898534917,,,,,0
25417,19.33944457,0.985274742,1.014945332,,,,,0
25418,11.63106623,0.578972429,1.727197964,,,,,0
25419,6.307831305,0.508686459,1.965847493,,,,,0
25420,42.36120847,0.566742598,1.764469451,,,,,0
25421,13.38093087,0.88128492,1.13470681,,,,,0
25422,16.68895295,0.942370103,1.061154208,,,,,0
25423,21.11004123,0.88594834,1.128733985,,,,,0
25424,7.978845608,0.539419024,1.853846372,,,,,0
25425,11.63106623,0.52323502,1.911187062,,,,,0
25426,27.3501048,0.622457496,1.606535396,,,,,0
25427,34.08564338,0.88398851,1.131236423,,,,,0
25428,13.23141857,0.875894154,1.14169046,,,,,0
25429,30.3825389,0.68089386,1.468657685,,,,,0
25430,15.45096808,0.813739749,1.228894129,,,,,0
25431,20.34214473,0.692745896,1.443530746,,,,,0
25432,4.886025119,0.742685302,1.346465316,,,,,0
25433,18.06287998,0.480811128,2.079818751,,,,,0
25434,26.31205052,0.54287403,1.842047961,,,,,0
25435,8.462843753,0.786889423,1.270826587,,,,,0
25436,15.19126945,0.62595831,1.597550483,,,,,0
25437,19.74663542,0.573067101,1.744996351,,,,,0
25438,13.30638472,0.939488207,1.064409316,,,,,0
25439,8.462843753,0.638662836,1.565771395,,,,,0
25440,13.81976598,0.858521972,1.164792553,,,,,0
25441,10.55502061,0.461928624,2.16483662,,,,,0
25442,23.93653682,0.719229188,1.390377389,,,,,0
25443,23.643852,0.754548618,1.325295649,,,,,0
25444,4.886025119,0.742685302,1.346465316,,,,,0
25445,12.2962269,0.80450048,1.243007338,,,,,0
25446,25.85441473,0.918412793,1.088835008,,,,,0
25447,7.463526652,0.68794255,1.453609752,,,,,0
25448,36.46832178,0.790160369,1.265565877,,,,,0
25449,4.383115457,0.664498938,1.504893301,,,,,0
25450,18.71205159,0.833807173,1.199318059,,,,,0
25451,26.72466664,0.61333558,1.630428811,,,,,0
25452,21.52995057,0.760519865,1.314890045,,,,,0
25453,26.50039974,0.679348301,1.471998971,,,,,0
25454,22.03230756,0.713250743,1.402031487,,,,,0
25455,16.92568751,0.80507466,1.242120823,,,,,0
25456,4.886025119,0.742685302,1.346465316,,,,,0
25457,31.53915653,0.62504004,1.599897504,,,,,0
25458,8.462843753,0.70917226,1.410094636,,,,,0
25459,6.909882989,0.467383332,2.139571378,,,,,0
25460,61.27044328,0.651905462,1.533964751,,,,,0
25461,35.57079979,0.87171554,1.147163214,,,,,0
25462,5.641895835,1,1,,,,,0
25463,6.307831305,0.644989233,1.550413479,,,,,0
25464,23.43255329,0.674326326,1.482961529,,,,,0
25465,28.35017571,0.874840887,1.143065002,,,,,0
25466,22.74320921,0.743462165,1.345058359,,,,,0
25467,33.13863466,0.903134649,1.107254606,,,,,0
25468,14.9270533,0.408286866,2.449258311,,,,,0
25469,5.212432087,0.759156196,1.317251976,,,,,0
25470,11.96826841,0.643139812,1.554871866,,,,,0
25471,10.55502061,0.996232576,1.003781671,,,,,0
25472,19.54410048,0.778135009,1.285124031,,,,,0
25473,11.96826841,0.977622232,1.022889995,,,,,0
25474,7.463526652,0.505442023,1.978466283,,,,,0
25475,18.92349392,0.708445377,1.41154143,,,,,0
25476,17.6168141,0.613505793,1.629976459,,,,,0
25477,23.76972966,0.873968754,1.144205666,,,,,0
25478,26.16039478,0.889298554,1.124481757,,,,,0
25479,19.54410048,0.657321616,1.521325292,,,,,0
25480,21.11004123,0.922424205,1.084099912,,,,,0
25481,15.70637329,0.65496058,1.526809446,,,,,0
25482,3.989422804,0.553083809,1.80804425,,,,,0
25483,10.55502061,0.460004993,2.173889448,,,,,0
25484,24.10218957,0.547289846,1.82718537,,,,,0
25485,12.92720736,0.689572349,1.450174157,,,,,0
25486,21.01558867,0.733215959,1.363854656,,,,,0
25487,11.96826841,0.905409624,1.104472466,,,,,0
25488,35.57079979,0.964306142,1.037015068,,,,,0
25489,33.13863466,0.477799414,2.092928476,,,,,0
25490,32.28722468,0.870065824,1.149338328,,,,,0
25491,25.70005863,0.754506056,1.325370408,,,,,0
25492,4.886025119,0.742685302,1.346465316,,,,,0
25493,15.95769122,0.803367014,1.24476109,,,,,0
25494,15.70637329,0.854962423,1.169642049,,,,,0
25495,46.75886045,0.548061983,1.824611141,,,,,0
25496,23.09045386,0.742189379,1.347365009,,,,,0
25497,7.463526652,0.610482915,1.638047479,,,,,0
25498,7.463526652,0.753429555,1.327264099,,,,,0
25499,20.92070968,0.852582642,1.172906826,,,,,0
25500,41.12202902,0.604007243,1.655609284,,,,,0
25501,17.38949085,0.954903944,1.047225751,,,,,0
25502,14.10473959,0.793301616,1.260554599,,,,,0
25503,12.45696871,0.777609501,1.285992518,,,,,0
25504,23.26213246,0.762536223,1.31141311,,,,,0
25505,18.92349392,0.666531196,1.50030487,,,,,0
25506,13.1904463,0.347406048,2.878476083,,,,,0
25507,24.10218957,0.797956528,1.253201102,,,,,0
